Iteration 1, loss = 21465.12800272
Iteration 777, loss = 5169.54388583
Iteration 778, loss = 5168.69100359
Iteration 779, loss = 5167.28088217
Iteration 780, loss = 5166.98877402
Iteration 781, loss = 5166.42243933
Iteration 782, loss = 5165.70601366
Iteration 783, loss = 5164.94482988
Iteration 784, loss = 5165.63283670
Iteration 785, loss = 5164.72249271
Iteration 786, loss = 5164.13613140
Iteration 787, loss = 5163.17489077
Iteration 788, loss = 5162.91397188
Iteration 789, loss = 5161.69518629
Iteration 790, loss = 5161.51031099
Iteration 791, loss = 5161.31130463
Iteration 792, loss = 5159.93719736
Iteration 793, loss = 5160.28302902
Iteration 794, loss = 5159.59890536
Iteration 795, loss = 5158.71887666
Iteration 796, loss = 5158.50331646
Iteration 797, loss = 5158.04789859
Iteration 798, loss = 5156.60020802
Iteration 799, loss = 5156.91937334
Iteration 800, loss = 5156.72482317
Iteration 801, loss = 5155.70270929
Iteration 802, loss = 5154.91777679
Iteration 803, loss = 5153.97898337
Iteration 804, loss = 5153.21954151
Iteration 805, loss = 5153.04340142
Iteration 806, loss = 5153.10264151
Iteration 807, loss = 5151.70378865
Iteration 808, loss = 5151.41410033
Iteration 809, loss = 5151.06814476
Iteration 810, loss = 5151.29313576
Iteration 811, loss = 5150.46519593
Iteration 812, loss = 5149.16417420
Iteration 813, loss = 5149.32664283
Iteration 814, loss = 5149.28222581
Iteration 815, loss = 5147.59974323
Iteration 816, loss = 5147.01639835
Iteration 817, loss = 5146.60394808
Iteration 818, loss = 5146.74513708
Iteration 819, loss = 5145.62893266
Iteration 820, loss = 5145.07782746
Iteration 821, loss = 5143.92387675
Iteration 822, loss = 5143.60001595
Iteration 823, loss = 5143.57187045
Iteration 824, loss = 5142.33497567
Iteration 825, loss = 5141.78217560
Iteration 826, loss = 5141.12141473
Iteration 827, loss = 5140.54584231
Iteration 828, loss = 5140.96626336
Iteration 829, loss = 5139.68638874
Iteration 830, loss = 5139.79540142
Iteration 831, loss = 5138.51619568
Iteration 832, loss = 5138.12480084
Iteration 833, loss = 5138.25697235
Iteration 834, loss = 5137.37052682
Iteration 835, loss = 5136.92948981
Iteration 836, loss = 5136.54818446
Iteration 837, loss = 5135.41993878
Iteration 838, loss = 5134.84978833
Iteration 839, loss = 5134.54653512
Iteration 840, loss = 5134.74107072
Iteration 841, loss = 5133.75874958
Iteration 842, loss = 5133.96133818
Iteration 843, loss = 5132.22270682
Iteration 844, loss = 5133.62484882
Iteration 845, loss = 5130.86901818
Iteration 846, loss = 5131.00958326
Iteration 847, loss = 5130.03162642
Iteration 848, loss = 5129.55814573
Iteration 849, loss = 5130.19577432
Iteration 850, loss = 5129.04355412
Iteration 851, loss = 5128.16988162
Iteration 852, loss = 5128.28022513
Iteration 853, loss = 5128.54105786
Iteration 854, loss = 5127.51835142
Iteration 855, loss = 5125.82136214
Iteration 856, loss = 5125.63774693
Iteration 857, loss = 5125.06225683
Iteration 858, loss = 5124.77559877
Iteration 859, loss = 5123.68972190
Iteration 860, loss = 5123.71950651
Iteration 861, loss = 5122.84812436
Iteration 862, loss = 5122.36393005
Iteration 863, loss = 5122.21495602
Iteration 864, loss = 5121.67366307
Iteration 865, loss = 5121.15414721
Iteration 866, loss = 5120.56938624
Iteration 867, loss = 5120.28163567
Iteration 868, loss = 5119.91602849
Iteration 869, loss = 5118.69202323
Iteration 870, loss = 5118.73778259
Iteration 871, loss = 5118.32080252
Iteration 872, loss = 5118.30758511
Iteration 873, loss = 5116.74191838
Iteration 874, loss = 5116.59313342
Iteration 875, loss = 5116.45159299
Iteration 876, loss = 5116.26796258
Iteration 877, loss = 5115.85186603
Iteration 878, loss = 5114.98081114
Iteration 879, loss = 5114.49548917
Iteration 880, loss = 5113.66535441
Iteration 881, loss = 5112.95012356
Iteration 882, loss = 5112.73797367
Iteration 883, loss = 5112.18775608
Iteration 884, loss = 5111.88260358
Iteration 885, loss = 5111.32500173
Iteration 886, loss = 5111.51601541
Iteration 887, loss = 5110.34715052
Iteration 888, loss = 5109.83047942
Iteration 889, loss = 5109.93873117
Iteration 890, loss = 5108.79793266
Iteration 891, loss = 5108.00582019
Iteration 892, loss = 5108.10535042
Iteration 893, loss = 5107.38158712
Iteration 894, loss = 5107.19428829
Iteration 895, loss = 5106.77194619
Iteration 896, loss = 5106.35076246
Iteration 897, loss = 5105.15677674
Iteration 898, loss = 5105.31666575
Iteration 899, loss = 5103.98164307
Iteration 900, loss = 5103.88340750
Iteration 901, loss = 5103.82769136
Iteration 902, loss = 5103.36130965
Iteration 903, loss = 5103.51711947
Iteration 904, loss = 5102.36135687
Iteration 905, loss = 5101.94475372
Iteration 906, loss = 5101.10897212
Iteration 907, loss = 5100.46085270
Iteration 908, loss = 5100.73788197
Iteration 909, loss = 5100.85035758
Iteration 910, loss = 5099.67705470
Iteration 911, loss = 5098.64687441
Iteration 912, loss = 5099.73819012
Iteration 913, loss = 5097.72561032
Iteration 914, loss = 5097.25772755
Iteration 915, loss = 5097.23786911
Iteration 916, loss = 5097.45462393
Iteration 917, loss = 5096.63536095
Iteration 918, loss = 5096.49056096
Iteration 919, loss = 5095.68238218
Iteration 920, loss = 5095.22406095
Iteration 921, loss = 5094.89951389
Iteration 922, loss = 5093.89508033
Iteration 923, loss = 5094.80004856
Iteration 924, loss = 5093.18492852
Iteration 925, loss = 5092.54781979
Iteration 926, loss = 5092.28641890
Iteration 927, loss = 5091.45244120
Iteration 928, loss = 5091.43328383
Iteration 929, loss = 5092.09300181
Iteration 930, loss = 5090.90384678
Iteration 931, loss = 5089.99370387
Iteration 932, loss = 5089.64953911
Iteration 933, loss = 5089.13745444
Iteration 934, loss = 5089.03368799
Iteration 935, loss = 5088.57334261
Iteration 936, loss = 5087.72821652
Iteration 937, loss = 5087.18839922
Iteration 938, loss = 5087.29179805
Iteration 939, loss = 5087.01261548
Iteration 940, loss = 5086.22407669
Iteration 941, loss = 5085.60052059
Iteration 942, loss = 5085.18848926
Iteration 943, loss = 5086.01769739
Iteration 944, loss = 5085.00962555
Iteration 945, loss = 5084.02492613
Iteration 946, loss = 5083.67000394
Iteration 947, loss = 5083.26241997
Iteration 948, loss = 5082.77939040
Iteration 949, loss = 5083.53394052
Iteration 950, loss = 5081.77959135
Iteration 951, loss = 5081.40341484
Iteration 952, loss = 5081.05998224
Iteration 953, loss = 5080.99654137
Iteration 954, loss = 5080.11217083
Iteration 955, loss = 5080.03623336
Iteration 956, loss = 5080.37303209
Iteration 957, loss = 5078.68678763
Iteration 958, loss = 5078.06964079
Iteration 959, loss = 5078.49833319
Iteration 960, loss = 5077.86906179
Iteration 961, loss = 5077.46457265
Iteration 962, loss = 5077.01843652
Iteration 963, loss = 5076.79046933
Iteration 964, loss = 5076.48019158
Iteration 965, loss = 5075.05976251
Iteration 966, loss = 5075.43494063
Iteration 967, loss = 5075.37831534
Iteration 968, loss = 5074.14390477
Iteration 969, loss = 5074.13725359
Iteration 970, loss = 5073.16530477
Iteration 971, loss = 5073.07908093
Iteration 972, loss = 5072.58928086
Iteration 973, loss = 5072.08937679
Iteration 974, loss = 5071.26005277
Iteration 975, loss = 5073.03348714
Iteration 976, loss = 5071.85639200
Iteration 977, loss = 5070.15321153
Iteration 978, loss = 5069.76670035
Iteration 979, loss = 5069.55833020
Iteration 980, loss = 5069.45675402
Iteration 981, loss = 5069.22729642
Iteration 982, loss = 5069.03316947
Iteration 983, loss = 5068.11713968
Iteration 984, loss = 5068.18065872
Iteration 985, loss = 5067.28101645
Iteration 986, loss = 5066.74464432
Iteration 987, loss = 5066.91695941
Iteration 988, loss = 5065.94674740
Iteration 989, loss = 5065.53698379
Iteration 990, loss = 5064.92500569
Iteration 991, loss = 5065.00414833
Iteration 992, loss = 5064.50711850
Iteration 993, loss = 5063.57068807
Iteration 994, loss = 5063.52536585
Iteration 995, loss = 5062.91153010
Iteration 996, loss = 5064.71383538
Iteration 997, loss = 5063.46739500
Iteration 998, loss = 5062.07139488
Iteration 999, loss = 5061.34742192
Iteration 1000, loss = 5062.16203082
Iteration 1001, loss = 5060.88300606
Iteration 1002, loss = 5060.86219629
Iteration 1003, loss = 5060.04493869
Iteration 1004, loss = 5059.92658280
Iteration 1005, loss = 5060.14615435
Iteration 1006, loss = 5059.52831096
Iteration 1007, loss = 5059.01112484
Iteration 1008, loss = 5059.11032837
Iteration 1009, loss = 5058.14958236
Iteration 1010, loss = 5057.21193953
Iteration 1011, loss = 5058.13857635
Iteration 1012, loss = 5056.95268535
Iteration 1013, loss = 5055.92195757
Iteration 1014, loss = 5056.20211302
Iteration 1015, loss = 5055.74897300
Iteration 1016, loss = 5054.96691248
Iteration 1017, loss = 5054.60296988
Iteration 1018, loss = 5055.24118852
Iteration 1019, loss = 5055.82823643
Iteration 1020, loss = 5053.89075554
Iteration 1021, loss = 5053.08135627
Iteration 1022, loss = 5052.83663387
Iteration 1023, loss = 5052.73355633
Iteration 1024, loss = 5052.50227030
Iteration 1025, loss = 5052.16862048
Iteration 1026, loss = 5051.38005914
Iteration 1027, loss = 5051.76316919
Iteration 1028, loss = 5050.67817112
Iteration 1029, loss = 5050.40475745
Iteration 1030, loss = 5050.61145875
Iteration 1031, loss = 5049.56451989
Iteration 1032, loss = 5049.09586101
Iteration 1033, loss = 5048.69969455
Iteration 1034, loss = 5048.41004167
Iteration 1035, loss = 5048.84995718
Iteration 1036, loss = 5048.09494228
Iteration 1037, loss = 5049.38945330
Iteration 1038, loss = 5046.77121833
Iteration 1039, loss = 5046.86621066
Iteration 1040, loss = 5046.70300632
Iteration 1041, loss = 5046.27014165
Iteration 1042, loss = 5045.36965114
Iteration 1043, loss = 5045.29384239
Iteration 1044, loss = 5045.10933892
Iteration 1045, loss = 5045.77184869
Iteration 1046, loss = 5044.21156653
Iteration 1047, loss = 5044.49701164
Iteration 1048, loss = 5043.49137426
Iteration 1049, loss = 5043.32910625
Iteration 1050, loss = 5043.91151881
Iteration 1051, loss = 5043.33107454
Iteration 1052, loss = 5042.15577266
Iteration 1053, loss = 5042.47437275
Iteration 1054, loss = 5041.91142654
Iteration 1055, loss = 5041.32475441
Iteration 1056, loss = 5040.92524111
Iteration 1057, loss = 5039.87263560
Iteration 1058, loss = 5039.81664074
Iteration 1059, loss = 5039.48507134
Iteration 1060, loss = 5039.74830472
Iteration 1061, loss = 5039.21081037
Iteration 1062, loss = 5039.25601812
Iteration 1063, loss = 5038.25318487
Iteration 1064, loss = 5037.84097313
Iteration 1065, loss = 5037.87401424
Iteration 1066, loss = 5037.45298100
Iteration 1067, loss = 5036.61092820
Iteration 1068, loss = 5036.85556835
Iteration 1069, loss = 5036.59047867
Iteration 1070, loss = 5035.47517219
Iteration 1071, loss = 5035.86242460
Iteration 1072, loss = 5034.61770172
Iteration 1073, loss = 5035.45040299
Iteration 1074, loss = 5034.36053408
Iteration 1075, loss = 5033.07892814
Iteration 1076, loss = 5034.67341142
Iteration 1077, loss = 5033.36480151
Iteration 1078, loss = 5032.87373340
Iteration 1079, loss = 5032.82359843
Iteration 1080, loss = 5033.17073278
Iteration 1081, loss = 5032.07287419
Iteration 1082, loss = 5032.37475571
Iteration 1083, loss = 5032.15178111
Iteration 1084, loss = 5032.45583757
Iteration 1085, loss = 5030.85155735
Iteration 1086, loss = 5029.77262524
Iteration 1087, loss = 5030.47950019
Iteration 1088, loss = 5029.52369884
Iteration 1089, loss = 5029.76881835
Iteration 1090, loss = 5029.16040200
Iteration 1091, loss = 5028.25989153
Iteration 1092, loss = 5028.10518044
Iteration 1093, loss = 5027.84409945
Iteration 1094, loss = 5027.65857223
Iteration 1095, loss = 5027.49700345
Iteration 1096, loss = 5027.31750915
Iteration 1097, loss = 5026.53787611
Iteration 1098, loss = 5026.87461780
Iteration 1099, loss = 5026.01282646
Iteration 1100, loss = 5025.92953032
Iteration 1101, loss = 5025.79920024
Iteration 1102, loss = 5025.19436887
Iteration 1103, loss = 5024.56872305
Iteration 1104, loss = 5024.33365129
Iteration 1105, loss = 5024.33534534
Iteration 1106, loss = 5023.68453703
Iteration 1107, loss = 5023.06153328
Iteration 1108, loss = 5022.99165074
Iteration 1109, loss = 5023.50095462
Iteration 1110, loss = 5022.96767985
Iteration 1111, loss = 5022.29526011
Iteration 1112, loss = 5021.51152985
Iteration 1113, loss = 5021.98603032
Iteration 1114, loss = 5021.39720430
Iteration 1115, loss = 5021.02680953
Iteration 1116, loss = 5019.88742942
Iteration 1117, loss = 5019.80778609
Iteration 1118, loss = 5019.55831341
Iteration 1119, loss = 5019.65597192
Iteration 1120, loss = 5018.94083946
Iteration 1121, loss = 5020.14628192
Iteration 1122, loss = 5018.80072778
Iteration 1123, loss = 5018.27158219
Iteration 1124, loss = 5017.72505530
Iteration 1125, loss = 5017.92431094
Iteration 1126, loss = 5019.50230875
Iteration 1127, loss = 5018.20348041
Iteration 1128, loss = 5015.95150612
Iteration 1129, loss = 5016.09765063
Iteration 1130, loss = 5015.91669534
Iteration 1131, loss = 5014.96040224
Iteration 1132, loss = 5016.27769556
Iteration 1133, loss = 5014.61277091
Iteration 1134, loss = 5015.56686696
Iteration 1135, loss = 5013.72443145
Iteration 1136, loss = 5014.59559522
Iteration 1137, loss = 5013.80214706
Iteration 1138, loss = 5013.45499466
Iteration 1139, loss = 5012.86391368
Iteration 1140, loss = 5012.77386678
Iteration 1141, loss = 5012.11182705
Iteration 1142, loss = 5011.46062529
Iteration 1143, loss = 5011.47931814
Iteration 1144, loss = 5010.88214017
Iteration 1145, loss = 5012.66240858
Iteration 1146, loss = 5010.27601161
Iteration 1147, loss = 5010.10395314
Iteration 1148, loss = 5009.90773142
Iteration 1149, loss = 5010.42387235
Iteration 1150, loss = 5010.09440853
Iteration 1151, loss = 5010.90760958
Iteration 1152, loss = 5008.64198812
Iteration 1153, loss = 5008.76523380
Iteration 1154, loss = 5008.15539561
Iteration 1155, loss = 5007.62440628
Iteration 1156, loss = 5006.90931774
Iteration 1157, loss = 5007.67305322
Iteration 1158, loss = 5006.74801223
Iteration 1159, loss = 5006.75589074
Iteration 1160, loss = 5006.05113198
Iteration 1161, loss = 5005.95847128
Iteration 1162, loss = 5005.32569053
Iteration 1163, loss = 5004.94925822
Iteration 1164, loss = 5004.50161499
Iteration 1165, loss = 5004.82382159
Iteration 1166, loss = 5005.53027623
Iteration 1167, loss = 5003.97126670
Iteration 1168, loss = 5004.14715578
Iteration 1169, loss = 5004.56850125
Iteration 1170, loss = 5002.77233011
Iteration 1171, loss = 5003.40383465
Iteration 1172, loss = 5002.29020203
Iteration 1173, loss = 5002.10299395
Iteration 1174, loss = 5002.35868652
Iteration 1175, loss = 5001.66710251
Iteration 1176, loss = 5001.10279604
Iteration 1177, loss = 5000.92342696
Iteration 1178, loss = 5000.77096116
Iteration 1179, loss = 4999.92560681
Iteration 1180, loss = 5001.31820454
Iteration 1181, loss = 4999.55081395
Iteration 1182, loss = 4998.96259120
Iteration 1183, loss = 5000.31355054
Iteration 1184, loss = 4999.44275628
Iteration 1185, loss = 4998.44635517
Iteration 1186, loss = 4997.81234092
Iteration 1187, loss = 4998.49214238
Iteration 1188, loss = 4998.16836824
Iteration 1189, loss = 4997.59507801
Iteration 1190, loss = 4996.98955919
Iteration 1191, loss = 4997.04155645
Iteration 1192, loss = 4997.89200108
Iteration 1193, loss = 4995.93845530
Iteration 1194, loss = 4996.49433077
Iteration 1195, loss = 4995.27936188
Iteration 1196, loss = 4995.27526724
Iteration 1197, loss = 4994.96491501
Iteration 1198, loss = 4994.62982968
Iteration 1199, loss = 4994.13025475
Iteration 1200, loss = 4994.12179614
Iteration 1201, loss = 4993.18022367
Iteration 1202, loss = 4994.44341279
Iteration 1203, loss = 4993.96384058
Iteration 1204, loss = 4993.44538873
Iteration 1205, loss = 4992.11460270
Iteration 1206, loss = 4991.89764959
Iteration 1207, loss = 4991.72089847
Iteration 1208, loss = 4991.65117032
Iteration 1209, loss = 4991.89131168
Iteration 1210, loss = 4991.22772712
Iteration 1211, loss = 4990.02367959
Iteration 1212, loss = 4990.57257193
Iteration 1213, loss = 4990.18372169
Iteration 1214, loss = 4990.59948005
Iteration 1215, loss = 4989.79969359
Iteration 1216, loss = 4988.91432218
Iteration 1217, loss = 4989.27160276
Iteration 1218, loss = 4989.40149734
Iteration 1219, loss = 4988.31516920
Iteration 1220, loss = 4988.18074517
Iteration 1221, loss = 4987.85175034
Iteration 1222, loss = 4987.71462081
Iteration 1223, loss = 4988.11919883
Iteration 1224, loss = 4987.06023493
Iteration 1225, loss = 4986.24342549
Iteration 1226, loss = 4986.02854127
Iteration 1227, loss = 4986.24012728
Iteration 1228, loss = 4986.08170616
Iteration 1229, loss = 4985.16711700
Iteration 1230, loss = 4985.28046771
Iteration 1231, loss = 4984.58048884
Iteration 1232, loss = 4985.42823233
Iteration 1233, loss = 4985.75064860
Iteration 1234, loss = 4984.50388562
Iteration 1235, loss = 4983.32917232
Iteration 1236, loss = 4983.07092918
Iteration 1237, loss = 4983.66431069
Iteration 1238, loss = 4983.48854565
Iteration 1239, loss = 4982.54524305
Iteration 1240, loss = 4982.29240596
Iteration 1241, loss = 4981.57894004
Iteration 1242, loss = 4981.04626712
Iteration 1243, loss = 4980.80588465
Iteration 1244, loss = 4981.15008854
Iteration 1245, loss = 4980.54684945
Iteration 1246, loss = 4979.90014260
