Iteration 1, loss = 21447.55849879
Iteration 777, loss = 5172.78314787
Iteration 778, loss = 5172.06400655
Iteration 779, loss = 5172.13936567
Iteration 780, loss = 5171.30754975
Iteration 781, loss = 5170.32548636
Iteration 782, loss = 5170.06091136
Iteration 783, loss = 5169.73051233
Iteration 784, loss = 5169.17695619
Iteration 785, loss = 5168.38602016
Iteration 786, loss = 5167.69760363
Iteration 787, loss = 5166.86468167
Iteration 788, loss = 5167.32685217
Iteration 789, loss = 5166.13881801
Iteration 790, loss = 5165.67231972
Iteration 791, loss = 5165.73634955
Iteration 792, loss = 5164.19672345
Iteration 793, loss = 5163.10290797
Iteration 794, loss = 5163.54545833
Iteration 795, loss = 5163.04569458
Iteration 796, loss = 5161.37236691
Iteration 797, loss = 5162.13414891
Iteration 798, loss = 5160.71048056
Iteration 799, loss = 5160.38426749
Iteration 800, loss = 5159.80583407
Iteration 801, loss = 5159.05932774
Iteration 802, loss = 5158.65566512
Iteration 803, loss = 5158.44667332
Iteration 804, loss = 5157.63414213
Iteration 805, loss = 5156.92640882
Iteration 806, loss = 5156.81476532
Iteration 807, loss = 5155.43983247
Iteration 808, loss = 5155.25251059
Iteration 809, loss = 5154.24721916
Iteration 810, loss = 5154.64409923
Iteration 811, loss = 5154.60420951
Iteration 812, loss = 5152.66267843
Iteration 813, loss = 5153.06325326
Iteration 814, loss = 5151.77632525
Iteration 815, loss = 5151.16515795
Iteration 816, loss = 5150.56180008
Iteration 817, loss = 5149.97504857
Iteration 818, loss = 5149.73642805
Iteration 819, loss = 5149.00631716
Iteration 820, loss = 5149.37441228
Iteration 821, loss = 5148.31275823
Iteration 822, loss = 5147.78084856
Iteration 823, loss = 5146.74129120
Iteration 824, loss = 5146.59617093
Iteration 825, loss = 5145.56881213
Iteration 826, loss = 5144.95882311
Iteration 827, loss = 5144.71818499
Iteration 828, loss = 5144.44405205
Iteration 829, loss = 5143.51041845
Iteration 830, loss = 5143.06080841
Iteration 831, loss = 5142.69754911
Iteration 832, loss = 5143.28325324
Iteration 833, loss = 5141.24902844
Iteration 834, loss = 5140.15305124
Iteration 835, loss = 5140.23572187
Iteration 836, loss = 5140.11315372
Iteration 837, loss = 5139.80325177
Iteration 838, loss = 5139.67400446
Iteration 839, loss = 5139.47313448
Iteration 840, loss = 5137.64841452
Iteration 841, loss = 5138.20663030
Iteration 842, loss = 5136.60110065
Iteration 843, loss = 5137.02747025
Iteration 844, loss = 5134.84736238
Iteration 845, loss = 5135.14761052
Iteration 846, loss = 5135.71165660
Iteration 847, loss = 5133.71578090
Iteration 848, loss = 5134.29342329
Iteration 849, loss = 5133.26153154
Iteration 850, loss = 5133.90411362
Iteration 851, loss = 5131.47975508
Iteration 852, loss = 5130.73641859
Iteration 853, loss = 5130.66496421
Iteration 854, loss = 5129.47665722
Iteration 855, loss = 5129.38058927
Iteration 856, loss = 5128.73127953
Iteration 857, loss = 5128.83061187
Iteration 858, loss = 5127.77365857
Iteration 859, loss = 5128.79453320
Iteration 860, loss = 5126.75768714
Iteration 861, loss = 5126.10780972
Iteration 862, loss = 5125.85104748
Iteration 863, loss = 5125.24940130
Iteration 864, loss = 5124.41212397
Iteration 865, loss = 5123.88505202
Iteration 866, loss = 5123.27944581
Iteration 867, loss = 5122.68585186
Iteration 868, loss = 5123.12904098
Iteration 869, loss = 5122.11998865
Iteration 870, loss = 5121.19055255
Iteration 871, loss = 5121.33086448
Iteration 872, loss = 5120.22216615
Iteration 873, loss = 5119.47239858
Iteration 874, loss = 5119.47148909
Iteration 875, loss = 5118.70613696
Iteration 876, loss = 5118.30689734
Iteration 877, loss = 5117.35529893
Iteration 878, loss = 5116.58375429
Iteration 879, loss = 5116.75125348
Iteration 880, loss = 5116.31275161
Iteration 881, loss = 5115.67738349
Iteration 882, loss = 5114.37190470
Iteration 883, loss = 5114.23765228
Iteration 884, loss = 5114.25816180
Iteration 885, loss = 5113.28397581
Iteration 886, loss = 5113.54124941
Iteration 887, loss = 5113.55984640
Iteration 888, loss = 5111.26126362
Iteration 889, loss = 5111.36749259
Iteration 890, loss = 5111.47615557
Iteration 891, loss = 5110.32145182
Iteration 892, loss = 5109.69664886
Iteration 893, loss = 5109.17538537
Iteration 894, loss = 5108.39202481
Iteration 895, loss = 5108.38018283
Iteration 896, loss = 5108.05906968
Iteration 897, loss = 5107.15137799
Iteration 898, loss = 5106.62569526
Iteration 899, loss = 5106.71725145
Iteration 900, loss = 5105.76586097
Iteration 901, loss = 5106.76176388
Iteration 902, loss = 5105.00292032
Iteration 903, loss = 5104.21656452
Iteration 904, loss = 5104.28305969
Iteration 905, loss = 5103.37647569
Iteration 906, loss = 5103.20224315
Iteration 907, loss = 5103.18663415
Iteration 908, loss = 5101.83196992
Iteration 909, loss = 5101.87354553
Iteration 910, loss = 5100.31893090
Iteration 911, loss = 5100.92781372
Iteration 912, loss = 5099.77823616
Iteration 913, loss = 5100.06192489
Iteration 914, loss = 5099.34602863
Iteration 915, loss = 5098.04358674
Iteration 916, loss = 5098.18253129
Iteration 917, loss = 5097.21862736
Iteration 918, loss = 5096.76165142
Iteration 919, loss = 5096.36635267
Iteration 920, loss = 5095.93424325
Iteration 921, loss = 5095.17609180
Iteration 922, loss = 5094.93677014
Iteration 923, loss = 5094.84271255
Iteration 924, loss = 5094.06091570
Iteration 925, loss = 5094.08674156
Iteration 926, loss = 5093.37148851
Iteration 927, loss = 5092.31063866
Iteration 928, loss = 5092.54490820
Iteration 929, loss = 5091.77105582
Iteration 930, loss = 5091.17802042
Iteration 931, loss = 5090.52703967
Iteration 932, loss = 5091.31774599
Iteration 933, loss = 5089.43086158
Iteration 934, loss = 5089.39479109
Iteration 935, loss = 5088.62484518
Iteration 936, loss = 5088.00822808
Iteration 937, loss = 5088.43040306
Iteration 938, loss = 5087.73466574
Iteration 939, loss = 5086.63222196
Iteration 940, loss = 5086.69608802
Iteration 941, loss = 5086.48639949
Iteration 942, loss = 5085.45241430
Iteration 943, loss = 5084.90589083
Iteration 944, loss = 5084.39521352
Iteration 945, loss = 5084.37482559
Iteration 946, loss = 5083.35486678
Iteration 947, loss = 5083.50548171
Iteration 948, loss = 5082.58465900
Iteration 949, loss = 5081.75596982
Iteration 950, loss = 5082.49392347
Iteration 951, loss = 5081.95240762
Iteration 952, loss = 5080.80266260
Iteration 953, loss = 5080.55182964
Iteration 954, loss = 5080.22236364
Iteration 955, loss = 5080.20973353
Iteration 956, loss = 5078.83851650
Iteration 957, loss = 5080.14915186
Iteration 958, loss = 5078.58049589
Iteration 959, loss = 5078.31517536
Iteration 960, loss = 5076.94956770
Iteration 961, loss = 5076.56846339
Iteration 962, loss = 5077.70067487
Iteration 963, loss = 5077.34409199
Iteration 964, loss = 5075.22702538
Iteration 965, loss = 5074.62080003
Iteration 966, loss = 5074.47342679
Iteration 967, loss = 5073.87987836
Iteration 968, loss = 5073.91639318
Iteration 969, loss = 5073.85840751
Iteration 970, loss = 5072.68236503
Iteration 971, loss = 5072.01410080
Iteration 972, loss = 5072.47851346
Iteration 973, loss = 5071.36278648
Iteration 974, loss = 5071.04543483
Iteration 975, loss = 5070.70659465
Iteration 976, loss = 5070.61172991
Iteration 977, loss = 5071.26388189
Iteration 978, loss = 5070.23292111
Iteration 979, loss = 5068.99103744
Iteration 980, loss = 5069.06435611
Iteration 981, loss = 5067.45026531
Iteration 982, loss = 5068.31946052
Iteration 983, loss = 5068.10072781
Iteration 984, loss = 5066.99520453
Iteration 985, loss = 5067.24577990
Iteration 986, loss = 5066.64555999
Iteration 987, loss = 5066.82436007
Iteration 988, loss = 5064.90234312
Iteration 989, loss = 5063.94413221
Iteration 990, loss = 5064.94919754
Iteration 991, loss = 5063.59344206
Iteration 992, loss = 5063.19570009
Iteration 993, loss = 5062.95799984
Iteration 994, loss = 5062.55301883
Iteration 995, loss = 5061.79184304
Iteration 996, loss = 5061.55794214
Iteration 997, loss = 5061.67729949
Iteration 998, loss = 5061.36159565
Iteration 999, loss = 5059.76505501
Iteration 1000, loss = 5060.72478026
Iteration 1001, loss = 5059.15473325
Iteration 1002, loss = 5059.04865632
Iteration 1003, loss = 5059.67996681
Iteration 1004, loss = 5058.69817373
Iteration 1005, loss = 5058.57134985
Iteration 1006, loss = 5057.30828571
Iteration 1007, loss = 5056.67308861
Iteration 1008, loss = 5056.25407340
Iteration 1009, loss = 5056.52311601
Iteration 1010, loss = 5055.44271935
Iteration 1011, loss = 5055.59929505
Iteration 1012, loss = 5054.95050533
Iteration 1013, loss = 5054.40957378
Iteration 1014, loss = 5055.01518097
Iteration 1015, loss = 5053.63161183
Iteration 1016, loss = 5054.78028677
Iteration 1017, loss = 5052.58110777
Iteration 1018, loss = 5052.40735518
Iteration 1019, loss = 5051.99728867
Iteration 1020, loss = 5051.84837999
Iteration 1021, loss = 5051.61599233
Iteration 1022, loss = 5050.39591549
Iteration 1023, loss = 5050.29312196
Iteration 1024, loss = 5049.82615962
Iteration 1025, loss = 5049.00051968
Iteration 1026, loss = 5048.54081850
Iteration 1027, loss = 5049.37024976
Iteration 1028, loss = 5048.27095006
Iteration 1029, loss = 5047.51382887
Iteration 1030, loss = 5048.79908161
Iteration 1031, loss = 5046.53778957
Iteration 1032, loss = 5046.65898276
Iteration 1033, loss = 5045.37549457
Iteration 1034, loss = 5045.32483413
Iteration 1035, loss = 5045.66452540
Iteration 1036, loss = 5044.99937485
Iteration 1037, loss = 5044.20247749
Iteration 1038, loss = 5043.98756430
Iteration 1039, loss = 5043.45861401
Iteration 1040, loss = 5043.27998722
Iteration 1041, loss = 5042.74285639
Iteration 1042, loss = 5042.25671185
Iteration 1043, loss = 5041.69123274
Iteration 1044, loss = 5042.05961396
Iteration 1045, loss = 5040.52482035
Iteration 1046, loss = 5040.04328252
Iteration 1047, loss = 5040.20412096
Iteration 1048, loss = 5040.14727290
Iteration 1049, loss = 5038.29477532
Iteration 1050, loss = 5039.08170016
Iteration 1051, loss = 5038.85315793
Iteration 1052, loss = 5037.35813445
Iteration 1053, loss = 5037.09355093
Iteration 1054, loss = 5037.44686548
Iteration 1055, loss = 5037.60392256
Iteration 1056, loss = 5036.02101943
Iteration 1057, loss = 5037.01185335
Iteration 1058, loss = 5035.58769387
Iteration 1059, loss = 5035.89636300
Iteration 1060, loss = 5033.88572485
Iteration 1061, loss = 5033.66915193
Iteration 1062, loss = 5033.78872275
Iteration 1063, loss = 5033.07643305
Iteration 1064, loss = 5031.81398434
Iteration 1065, loss = 5032.20207231
Iteration 1066, loss = 5032.06622111
Iteration 1067, loss = 5031.76220613
Iteration 1068, loss = 5030.70229254
Iteration 1069, loss = 5032.08412785
Iteration 1070, loss = 5030.47645867
Iteration 1071, loss = 5029.41889538
Iteration 1072, loss = 5030.13441500
Iteration 1073, loss = 5028.79266384
Iteration 1074, loss = 5029.61733800
Iteration 1075, loss = 5028.40044547
Iteration 1076, loss = 5027.99320453
Iteration 1077, loss = 5026.73851388
Iteration 1078, loss = 5026.57224172
Iteration 1079, loss = 5026.30174522
Iteration 1080, loss = 5025.99538511
Iteration 1081, loss = 5026.53981236
Iteration 1082, loss = 5025.99182811
Iteration 1083, loss = 5024.57277597
Iteration 1084, loss = 5024.78217126
Iteration 1085, loss = 5023.59336395
Iteration 1086, loss = 5023.66389027
Iteration 1087, loss = 5023.24610867
Iteration 1088, loss = 5022.81264883
Iteration 1089, loss = 5022.60219553
Iteration 1090, loss = 5021.48079983
Iteration 1091, loss = 5020.66519496
Iteration 1092, loss = 5021.18161727
Iteration 1093, loss = 5021.00167109
Iteration 1094, loss = 5019.91280592
Iteration 1095, loss = 5020.48787596
Iteration 1096, loss = 5019.67204299
Iteration 1097, loss = 5018.76023452
Iteration 1098, loss = 5018.96589729
Iteration 1099, loss = 5017.67317572
Iteration 1100, loss = 5017.26761094
Iteration 1101, loss = 5017.26905902
Iteration 1102, loss = 5016.50367989
Iteration 1103, loss = 5016.79234228
Iteration 1104, loss = 5017.33915305
Iteration 1105, loss = 5015.72880952
Iteration 1106, loss = 5015.51658705
Iteration 1107, loss = 5015.60068790
Iteration 1108, loss = 5014.67924494
Iteration 1109, loss = 5013.46817755
Iteration 1110, loss = 5013.05134110
Iteration 1111, loss = 5013.04852936
Iteration 1112, loss = 5013.88524993
Iteration 1113, loss = 5012.16757814
Iteration 1114, loss = 5011.33306396
Iteration 1115, loss = 5012.59298378
Iteration 1116, loss = 5010.61855971
Iteration 1117, loss = 5010.24808171
Iteration 1118, loss = 5010.21964644
Iteration 1119, loss = 5008.91360463
Iteration 1120, loss = 5009.20938302
Iteration 1121, loss = 5009.36232479
Iteration 1122, loss = 5008.18914547
Iteration 1123, loss = 5007.54992016
Iteration 1124, loss = 5007.93931438
Iteration 1125, loss = 5007.22929047
Iteration 1126, loss = 5006.21155169
Iteration 1127, loss = 5006.68751638
Iteration 1128, loss = 5006.53004540
Iteration 1129, loss = 5005.04276586
Iteration 1130, loss = 5004.51867594
Iteration 1131, loss = 5003.85888006
Iteration 1132, loss = 5004.01603369
Iteration 1133, loss = 5003.22337639
Iteration 1134, loss = 5003.38659466
Iteration 1135, loss = 5002.31160870
Iteration 1136, loss = 5002.10638899
Iteration 1137, loss = 5001.20707464
Iteration 1138, loss = 5001.32599703
Iteration 1139, loss = 5000.45199195
Iteration 1140, loss = 5000.16405697
Iteration 1141, loss = 4999.50512658
Iteration 1142, loss = 4999.63411801
Iteration 1143, loss = 4999.57369819
Iteration 1144, loss = 4999.13172420
Iteration 1145, loss = 4998.08121294
Iteration 1146, loss = 4997.65463498
Iteration 1147, loss = 4998.32766379
Iteration 1148, loss = 4996.41343209
Iteration 1149, loss = 4995.88506026
Iteration 1150, loss = 4995.48386330
Iteration 1151, loss = 4994.83603359
Iteration 1152, loss = 4994.32906261
Iteration 1153, loss = 4994.63019891
Iteration 1154, loss = 4993.93442540
Iteration 1155, loss = 4993.36403590
Iteration 1156, loss = 4993.46502943
Iteration 1157, loss = 4992.11636023
Iteration 1158, loss = 4992.75433635
Iteration 1159, loss = 4991.90123814
Iteration 1160, loss = 4992.29278186
Iteration 1161, loss = 4991.41021597
Iteration 1162, loss = 4990.63852950
Iteration 1163, loss = 4990.35945914
Iteration 1164, loss = 4990.64481031
Iteration 1165, loss = 4988.78681502
Iteration 1166, loss = 4988.97945587
Iteration 1167, loss = 4988.60470770
Iteration 1168, loss = 4988.42959430
Iteration 1169, loss = 4988.33462283
Iteration 1170, loss = 4988.81138629
Iteration 1171, loss = 4987.87190611
Iteration 1172, loss = 4986.38910838
Iteration 1173, loss = 4986.32297947
Iteration 1174, loss = 4985.98249521
Iteration 1175, loss = 4986.52175745
Iteration 1176, loss = 4984.89830693
Iteration 1177, loss = 4986.17410794
Iteration 1178, loss = 4985.03174261
Iteration 1179, loss = 4984.79055288
Iteration 1180, loss = 4983.31900719
Iteration 1181, loss = 4983.54563724
Iteration 1182, loss = 4983.79651445
Iteration 1183, loss = 4982.60557161
Iteration 1184, loss = 4981.83315540
Iteration 1185, loss = 4981.38488857
Iteration 1186, loss = 4981.10475603
Iteration 1187, loss = 4981.74814330
Iteration 1188, loss = 4981.10052342
Iteration 1189, loss = 4979.66034532
Iteration 1190, loss = 4980.60942467
Iteration 1191, loss = 4979.65620719
Iteration 1192, loss = 4979.50949903
Iteration 1193, loss = 4979.59934708
Iteration 1194, loss = 4979.44007276
Iteration 1195, loss = 4978.86170193
Iteration 1196, loss = 4977.34070818
Iteration 1197, loss = 4978.77934321
Iteration 1198, loss = 4976.64819823
Iteration 1199, loss = 4977.05201427
Iteration 1200, loss = 4976.91453043
Iteration 1201, loss = 4976.00346751
Iteration 1202, loss = 4976.28354171
Iteration 1203, loss = 4975.02781056
Iteration 1204, loss = 4974.90410051
Iteration 1205, loss = 4974.54322720
Iteration 1206, loss = 4975.85740144
Iteration 1207, loss = 4974.31134407
Iteration 1208, loss = 4974.17017965
Iteration 1209, loss = 4974.29971351
Iteration 1210, loss = 4972.74931355
Iteration 1211, loss = 4972.89406941
Iteration 1212, loss = 4973.36257676
Iteration 1213, loss = 4971.63497579
Iteration 1214, loss = 4971.49569428
Iteration 1215, loss = 4972.10108878
Iteration 1216, loss = 4970.70502488
Iteration 1217, loss = 4970.70684336
Iteration 1218, loss = 4970.69280332
Iteration 1219, loss = 4969.94207874
Iteration 1220, loss = 4970.54507292
Iteration 1221, loss = 4969.38230976
Iteration 1222, loss = 4969.47551487
Iteration 1223, loss = 4968.68867356
Iteration 1224, loss = 4967.89580084
Iteration 1225, loss = 4968.62994382
Iteration 1226, loss = 4967.95337797
Iteration 1227, loss = 4967.41505543
Iteration 1228, loss = 4966.35914475
Iteration 1229, loss = 4967.00445981
Iteration 1230, loss = 4967.16479218
Iteration 1231, loss = 4965.87034427
Iteration 1232, loss = 4965.95166609
Iteration 1233, loss = 4964.93724221
Iteration 1234, loss = 4964.63468250
Iteration 1235, loss = 4965.47579527
Iteration 1236, loss = 4965.13666524
Iteration 1237, loss = 4964.17876011
Iteration 1238, loss = 4964.08346639
Iteration 1239, loss = 4964.92754193
Iteration 1240, loss = 4963.22514969
Iteration 1241, loss = 4962.40213686
Iteration 1242, loss = 4962.90699046
Iteration 1243, loss = 4961.80099560
Iteration 1244, loss = 4961.39404469
Iteration 1245, loss = 4961.59286349
Iteration 1246, loss = 4961.15692230
